Flow_Rate,Suction_Pressure,Discharge_Pressure,Vibration_RMS,Bearing_Temperature,Motor_Power,Fluid_Temperature,Cavitation_Index,Pump_Failure
286.81,2.63,11.98,1.35,36.03,58.16,39.62,2.53,0
267.84,2.57,12.58,3.29,58.06,63.1,30.64,1.41,0
257.64,3.11,7.49,3.69,39.33,48.17,30.89,1.57,0
211.91,3.16,10.08,0.4,31.13,76.77,42.72,4.0,0
277.36,2.48,12.93,1.1,63.12,68.33,43.03,2.63,0
216.0,2.67,14.85,1.8,72.87,57.97,66.76,2.19,0
245.41,2.7,10.62,0.62,50.26,86.15,32.72,3.6,0
315.11,1.14,11.9,3.14,69.54,55.48,31.68,0.65,0
220.26,1.55,8.0,4.1,64.62,83.24,42.5,0.72,0
179.22,2.14,15.65,10.21,63.01,64.39,34.96,0.47,1
202.64,2.16,14.78,1.72,52.96,71.36,43.89,1.82,0
294.74,1.78,13.63,1.79,47.85,54.49,35.26,1.46,0
261.46,2.95,13.02,4.71,59.13,31.95,37.15,1.24,0
244.2,2.5,15.88,4.3,62.78,67.19,44.3,1.13,0
227.09,2.37,9.99,2.97,39.87,42.18,34.33,1.41,0
271.84,1.75,9.72,1.22,51.11,50.81,36.39,1.77,0
211.79,2.47,14.65,1.14,52.73,61.14,45.29,2.58,0
263.75,0.92,14.49,1.59,51.61,50.37,40.47,0.81,0
217.09,2.4,9.02,2.09,46.9,59.52,33.6,1.8,0
209.61,2.54,10.67,2.62,39.01,62.99,35.18,1.64,0
221.31,2.65,16.22,2.84,51.35,37.89,50.42,1.62,0
233.11,1.56,13.03,2.22,51.67,64.11,43.1,1.12,0
247.8,2.63,13.97,1.38,49.33,50.68,36.39,2.51,0
260.6,1.88,9.1,0.4,62.79,43.98,48.66,2.84,0
84.02,2.01,13.64,3.17,38.58,29.98,44.36,1.14,0
213.66,2.93,8.45,2.11,58.36,36.68,53.55,2.18,0
232.38,3.71,7.05,1.96,33.48,60.36,48.86,2.89,0
317.73,2.53,13.82,1.6,54.21,60.64,51.66,2.22,0
201.4,2.01,15.59,8.11,27.93,67.78,36.6,0.54,1
257.33,2.61,11.37,4.89,44.32,85.74,31.11,1.06,0
317.28,3.06,10.63,3.3,54.74,80.34,47.72,1.68,0
190.92,2.87,16.28,2.73,37.9,74.94,47.81,1.8,0
267.73,4.15,11.51,2.19,37.98,77.8,38.95,3.01,0
213.9,2.07,11.84,0.89,66.78,62.71,29.57,2.42,0
227.29,2.65,16.23,1.44,35.85,62.44,43.07,2.46,0
213.86,3.43,11.12,4.51,53.57,83.06,43.88,1.49,0
217.07,3.39,10.36,2.05,72.71,63.25,26.42,2.57,0
372.49,1.33,14.04,4.97,56.71,63.57,43.74,0.53,0
288.0,2.5,10.22,2.2,55.35,77.49,51.51,1.81,0
299.58,3.39,11.64,0.4,46.44,55.85,26.86,4.0,0
272.14,4.23,8.7,3.19,46.48,57.98,45.29,2.38,0
177.72,2.92,12.46,2.13,52.99,39.58,53.1,2.16,0
267.77,2.28,12.17,8.58,31.04,53.06,53.73,0.58,1
298.28,1.89,14.42,1.73,67.15,55.05,21.26,1.59,0
211.6,3.83,14.14,1.58,57.49,55.9,50.88,3.39,0
293.44,2.94,13.38,1.54,34.03,72.16,36.86,2.63,0
281.7,1.99,12.99,1.27,67.31,44.87,35.7,1.98,0
333.34,2.38,11.82,4.47,63.15,82.34,65.12,1.04,0
231.2,2.69,13.52,12.68,60.27,29.1,42.2,0.48,1
200.61,2.83,9.22,2.36,81.84,68.97,36.17,1.96,0
233.73,1.96,6.13,3.31,56.16,72.25,47.99,1.08,0
314.6,2.13,14.9,1.65,73.36,70.38,56.86,1.83,0
167.72,1.51,13.69,6.61,55.31,76.43,41.73,0.48,0
156.92,3.12,11.68,2.88,60.43,56.83,34.66,1.89,0
254.02,2.3,14.69,1.62,48.36,78.8,40.91,2.0,0
230.08,2.78,10.17,4.33,32.38,49.64,50.91,1.24,0
250.35,3.35,10.24,2.16,33.08,50.9,36.89,2.46,0
292.54,2.63,9.89,0.4,53.99,91.04,50.92,3.99,0
225.13,2.43,13.42,0.8,52.15,62.65,38.6,2.97,0
165.71,2.62,8.04,0.63,40.84,74.28,21.45,3.49,0
342.0,2.54,10.08,4.77,51.67,67.44,55.2,1.05,0
205.12,3.25,12.72,1.2,60.4,70.85,43.35,3.32,0
202.34,2.69,8.99,0.69,70.49,29.92,50.54,3.47,0
299.67,2.17,10.35,2.81,46.69,65.64,43.02,1.34,0
232.7,3.13,6.47,2.62,59.72,60.24,40.37,2.02,0
247.15,3.24,13.51,4.4,75.87,74.6,47.37,1.43,0
271.73,1.7,10.28,5.24,64.0,48.06,38.46,0.65,0
298.76,3.42,9.25,1.75,45.77,77.9,58.13,2.85,0
234.99,2.72,8.76,6.05,56.22,41.9,39.7,0.93,0
318.4,2.67,10.95,4.62,57.22,53.22,58.19,1.14,0
153.89,3.1,8.05,0.4,62.65,36.33,46.05,4.0,0
284.19,2.16,16.86,3.17,55.47,43.79,16.19,1.22,0
212.22,3.07,6.04,1.06,60.8,60.1,30.1,3.33,0
311.75,2.27,10.87,0.96,67.24,80.53,48.5,2.57,0
256.39,1.62,12.27,5.82,42.38,60.52,30.82,0.57,0
219.72,1.9,10.06,4.46,39.15,40.74,26.44,0.83,0
279.83,2.84,12.53,4.8,62.31,28.34,52.84,1.17,0
290.19,1.93,10.0,2.08,53.16,70.1,24.12,1.45,0
278.89,3.47,15.83,0.46,65.36,50.14,47.78,4.0,0
203.66,3.21,9.2,0.49,68.05,52.14,36.37,4.0,0
228.22,3.3,6.12,0.92,32.8,76.15,47.02,3.8,0
249.82,2.57,8.75,4.7,44.96,57.98,42.67,1.08,0
248.14,2.65,12.97,1.54,53.5,55.52,19.27,2.38,0
283.74,1.78,11.71,5.77,42.72,62.42,36.85,0.64,0
159.33,3.1,13.88,1.23,49.32,82.23,37.56,3.13,0
265.04,2.73,13.25,6.73,39.66,63.81,44.09,0.85,0
236.95,2.84,10.41,4.15,49.74,27.61,43.19,1.32,0
212.27,3.51,10.78,1.0,43.41,47.73,37.55,3.91,0
216.59,2.14,11.04,2.26,59.14,55.73,28.66,1.52,0
240.35,2.42,16.71,4.42,65.83,72.95,44.81,1.07,0
87.95,2.7,13.73,2.37,59.9,41.36,48.71,1.86,0
218.44,1.94,16.73,1.56,86.17,62.23,43.31,1.73,0
210.59,2.39,14.1,1.5,66.27,58.77,37.81,2.17,0
273.98,2.8,11.84,1.22,65.82,75.25,36.3,2.83,0
213.75,2.3,9.45,1.18,54.01,45.05,30.82,2.37,0
240.32,3.29,12.5,1.89,51.32,62.51,42.48,2.62,0
319.4,1.59,11.85,0.86,70.28,83.0,41.92,1.89,0
294.75,3.17,11.77,1.44,51.96,73.48,48.36,2.95,0
290.6,2.9,11.48,3.37,55.42,68.99,33.77,1.57,0
227.51,2.16,6.87,0.98,52.93,55.34,41.19,2.43,0
274.44,1.95,15.15,0.75,61.48,62.27,26.84,2.43,0
239.47,1.25,11.87,0.73,65.7,58.31,36.61,1.58,0
241.18,2.02,8.46,1.52,67.77,72.85,34.38,1.82,0
268.44,3.13,13.2,0.81,51.35,67.9,50.58,3.79,0
223.14,2.47,9.86,1.81,57.19,50.59,57.06,2.01,0
317.19,3.2,13.41,2.78,58.98,86.18,28.24,1.98,0
242.79,2.13,14.2,1.16,72.57,78.07,49.08,2.21,0
277.83,2.92,14.55,0.5,33.57,47.0,46.81,4.0,0
315.5,2.07,11.6,5.61,55.14,54.84,34.51,0.75,0
296.42,1.92,10.97,1.76,47.28,57.62,32.48,1.6,0
186.6,2.44,10.44,2.03,48.61,72.24,32.36,1.86,0
270.02,2.1,10.19,3.5,44.79,47.86,36.23,1.1,0
288.28,1.57,11.96,0.73,61.47,49.96,36.41,1.99,0
290.13,2.39,11.48,1.22,25.59,73.18,38.47,2.42,0
199.9,2.56,9.94,2.04,53.34,68.38,34.9,1.95,0
220.43,3.26,9.14,2.73,33.14,30.77,48.06,2.05,0
294.76,3.06,11.73,1.89,46.69,69.86,45.09,2.44,0
215.72,3.23,10.91,2.23,52.44,37.89,38.27,2.32,0
236.51,2.93,9.15,1.89,50.13,50.48,34.61,2.33,0
320.91,2.7,14.08,1.77,63.17,54.53,34.34,2.23,0
247.85,1.76,16.43,0.4,70.0,52.96,44.39,2.67,0
217.3,2.59,14.41,2.96,78.5,50.26,40.56,1.54,0
210.51,2.86,10.2,0.52,54.91,44.43,41.99,4.0,0
264.97,3.37,11.87,6.5,68.93,67.69,48.58,1.09,0
190.01,2.91,15.85,1.4,72.57,35.8,39.46,2.75,0
238.87,3.24,9.07,1.62,49.28,52.02,53.7,2.82,0
265.0,1.88,13.96,2.28,69.8,71.87,19.98,1.33,0
308.46,2.3,8.38,4.84,28.89,65.96,26.85,0.95,0
280.04,2.76,16.21,2.14,58.57,39.23,58.1,2.04,0
217.87,3.2,10.92,0.42,74.27,31.06,36.02,4.0,0
303.03,2.41,17.57,1.83,56.19,43.66,42.96,1.96,0
236.52,2.45,16.32,0.84,52.72,27.33,52.53,2.93,0
194.39,2.91,11.73,0.87,52.65,61.38,43.43,3.44,0
242.26,1.82,10.2,0.92,72.62,53.11,49.13,2.1,0
314.72,3.46,12.49,2.74,35.9,54.26,46.16,2.17,0
257.44,1.97,11.55,2.9,50.31,67.66,49.83,1.19,0
250.56,1.35,11.0,3.37,65.11,73.1,44.93,0.73,0
323.67,2.51,7.85,1.24,58.81,63.57,47.31,2.52,0
185.59,3.52,10.71,2.2,69.24,56.66,34.2,2.55,0
192.15,2.85,9.22,3.07,63.19,49.46,45.23,1.65,0
177.29,2.95,13.38,5.87,49.34,54.74,39.6,1.04,0
266.77,2.52,14.48,0.46,61.98,63.11,39.13,3.7,0
257.49,2.41,13.85,2.22,39.16,73.88,23.21,1.74,0
319.42,1.57,12.86,0.81,30.79,39.16,35.78,1.91,0
260.96,1.14,9.87,2.67,47.66,43.08,38.66,0.73,0
231.81,2.62,12.51,0.57,55.96,59.91,55.56,3.6,0
250.08,3.29,13.98,2.26,45.26,28.33,37.21,2.34,0
255.3,2.71,10.53,1.29,57.09,64.28,42.83,2.67,0
174.77,2.87,12.3,0.42,55.7,75.85,53.75,4.0,0
371.96,3.45,11.64,1.4,32.68,95.38,27.62,3.25,0
273.39,2.7,16.16,1.79,48.52,61.23,36.17,2.22,0
259.45,2.43,14.13,5.16,66.29,72.89,48.8,0.95,0
277.68,2.01,13.52,2.13,60.84,60.33,64.69,1.49,0
281.92,3.71,7.71,1.31,46.64,84.29,20.15,3.63,0
243.68,2.82,12.43,0.84,62.43,53.65,38.83,3.37,0
221.59,1.93,11.61,5.14,76.06,64.94,46.28,0.76,0
276.98,1.8,11.59,1.62,49.91,69.06,48.41,1.56,0
267.36,3.25,8.09,4.28,63.9,65.83,62.46,1.47,0
213.55,1.88,9.28,1.61,62.0,48.43,33.55,1.64,0
313.86,3.61,11.83,1.5,49.27,39.39,37.65,3.29,0
263.2,0.85,14.79,1.77,41.41,75.32,23.72,0.7,0
282.84,3.35,10.52,3.45,74.81,63.77,41.28,1.78,0
312.64,2.79,11.0,1.59,68.06,61.13,45.11,2.46,0
250.98,2.57,16.45,2.55,51.66,73.38,60.92,1.69,0
264.26,2.39,11.26,6.74,69.56,72.68,57.04,0.75,0
286.45,3.63,11.68,1.13,61.66,65.37,55.16,3.81,0
217.38,2.92,11.71,1.65,69.47,69.53,33.05,2.52,0
252.43,1.96,8.64,3.97,33.49,52.12,44.26,0.94,0
255.65,1.47,13.43,3.54,50.1,68.01,43.89,0.77,0
206.98,2.61,10.37,1.7,73.88,36.46,44.67,2.21,0
354.29,2.5,11.92,4.42,86.82,60.3,39.57,1.1,1
186.67,1.59,13.11,1.52,50.32,71.21,51.31,1.43,0
191.59,2.47,16.86,2.33,50.11,49.22,36.44,1.72,0
309.14,2.16,8.71,3.41,63.2,62.14,43.29,1.16,0
282.1,2.51,14.16,6.5,59.13,64.52,54.53,0.81,0
203.83,2.94,14.17,5.33,61.4,46.64,61.54,1.12,0
277.33,3.4,10.4,1.62,29.05,76.94,31.71,2.96,0
316.05,3.05,13.5,3.83,52.14,64.81,45.51,1.5,0
248.64,2.07,16.11,4.55,64.66,34.86,44.54,0.89,0
366.95,2.72,10.09,0.9,26.75,61.36,52.2,3.16,0
172.42,2.54,12.6,2.9,35.59,81.81,56.34,1.53,0
281.22,1.7,13.01,1.21,33.71,59.94,36.67,1.73,0
302.49,2.74,13.34,2.6,62.81,50.24,39.24,1.78,0
290.11,3.61,13.92,4.28,43.84,51.83,40.73,1.63,0
240.8,2.52,12.42,0.4,40.59,57.6,44.79,3.82,0
236.93,1.54,13.28,5.68,55.66,41.81,48.27,0.56,0
269.99,2.52,9.72,5.49,40.11,81.04,36.25,0.93,0
286.71,1.77,12.41,3.92,60.42,73.86,58.57,0.86,0
277.11,3.02,10.81,1.38,83.97,76.16,21.71,2.87,0
296.8,2.81,8.93,5.12,50.58,37.45,28.06,1.1,0
204.15,2.4,10.73,3.45,31.68,61.93,46.08,1.27,0
239.75,2.3,12.67,6.57,49.57,76.17,38.36,0.74,0
207.7,2.37,13.09,1.69,60.88,45.8,34.34,2.02,0
232.62,2.5,8.83,0.51,59.68,58.92,49.59,3.57,0
295.68,2.04,9.66,2.03,65.06,43.51,48.13,1.55,0
254.86,1.67,13.81,2.75,47.87,72.51,52.49,1.04,0
367.31,3.18,13.27,2.54,51.64,56.78,29.64,2.1,0
258.7,2.27,14.22,1.16,25.58,58.61,48.13,2.36,0
252.69,2.6,15.42,1.9,62.37,43.07,48.02,2.06,0
254.78,2.67,13.34,1.84,39.28,83.22,29.93,2.16,0
221.3,2.69,10.96,2.06,57.4,60.76,40.39,2.03,0
247.4,1.8,12.29,3.7,44.55,71.87,49.69,0.91,0
300.75,1.49,16.15,0.4,53.96,65.76,53.42,2.26,0
255.13,2.15,18.91,2.24,66.5,46.36,38.53,1.54,0
214.29,2.74,13.16,2.48,49.75,35.38,29.01,1.84,0
208.37,2.06,13.34,0.68,46.12,57.13,55.32,2.67,0
229.74,2.29,13.81,3.09,55.03,76.6,40.4,1.32,0
253.32,3.78,12.06,2.5,47.29,30.46,21.11,2.52,0
303.71,1.39,14.91,5.06,43.7,89.22,37.6,0.55,0
189.68,2.05,14.52,0.9,77.4,72.51,51.33,2.38,0
235.61,3.64,12.89,0.65,32.74,62.86,27.81,4.0,0
256.49,2.47,11.2,6.21,62.85,58.26,41.17,0.83,0
167.48,2.08,8.2,1.34,53.37,72.88,36.73,2.01,0
212.49,3.2,13.83,4.34,45.09,41.69,39.63,1.43,0
219.41,2.53,12.53,2.03,59.17,66.64,35.64,1.93,0
214.18,2.29,10.16,2.13,55.41,64.62,45.03,1.69,0
258.64,2.62,9.18,1.28,70.85,86.93,37.77,2.59,0
242.77,2.11,13.65,1.77,41.39,54.52,46.57,1.74,0
225.01,1.89,8.0,0.7,48.81,60.67,36.32,2.42,0
269.26,2.43,12.75,0.89,67.14,59.0,51.19,2.84,0
327.54,1.89,14.11,2.56,52.54,52.25,40.13,1.24,0
323.77,2.51,13.37,2.73,61.56,82.17,27.93,1.57,0
163.48,2.71,11.02,2.63,69.58,45.38,31.44,1.75,0
275.97,3.01,8.88,4.14,61.75,37.24,28.42,1.4,0
241.99,3.18,13.47,3.3,47.67,63.66,28.99,1.75,0
256.98,2.26,15.0,0.7,50.79,49.13,26.87,2.89,0
232.08,2.8,10.57,0.43,69.68,63.81,29.14,4.0,0
255.29,2.8,13.27,3.5,56.86,69.5,39.95,1.47,0
256.81,2.7,15.95,0.71,52.56,62.19,47.38,3.43,0
223.95,2.21,12.85,2.42,59.6,60.36,26.47,1.51,0
209.66,1.88,11.01,1.04,39.59,29.07,31.95,2.06,0
229.81,2.8,14.6,1.16,52.16,68.39,48.03,2.91,0
260.54,1.48,10.16,1.97,54.06,62.94,38.42,1.15,0
276.95,2.34,8.75,1.0,53.86,88.11,22.89,2.6,0
288.4,0.97,14.03,1.47,50.27,77.06,40.38,0.89,0
227.76,1.7,10.98,2.05,51.29,37.77,43.62,1.29,0
262.77,1.97,11.21,3.9,53.63,75.91,43.14,0.96,0
293.31,3.16,10.43,4.13,72.52,40.51,62.46,1.47,0
302.45,2.91,10.82,3.93,28.56,72.51,32.47,1.41,0
247.35,2.17,15.51,1.19,63.39,81.8,51.0,2.22,0
240.06,2.94,16.16,0.88,53.96,88.01,39.76,3.45,0
258.6,3.03,16.49,1.25,54.26,54.06,44.68,3.03,0
198.26,2.4,14.73,1.04,50.13,70.59,33.49,2.63,0
241.29,1.67,13.17,4.18,61.02,75.14,33.27,0.77,0
283.51,2.38,8.42,2.34,66.4,67.06,27.49,1.65,0
278.89,2.44,11.53,3.59,32.25,34.93,25.32,1.26,0
237.84,1.76,17.39,0.63,80.13,62.32,46.71,2.34,0
259.8,2.72,10.91,4.13,56.73,68.54,34.64,1.26,0
212.89,2.67,15.79,0.83,56.32,59.98,65.45,3.21,0
281.66,2.77,12.14,1.86,38.27,47.12,35.26,2.22,0
246.5,2.67,5.3,2.71,48.15,56.99,46.73,1.68,0
237.58,2.94,13.6,3.41,71.31,73.52,40.55,1.58,0
233.72,2.39,15.17,2.48,55.82,65.9,21.75,1.61,0
247.17,2.62,11.88,2.37,59.99,66.98,26.54,1.81,0
229.85,2.26,15.08,0.83,49.47,56.27,24.89,2.71,0
279.62,2.15,7.83,1.12,78.65,66.4,54.69,2.26,0
232.21,3.3,8.54,1.53,53.16,28.4,52.99,2.97,0
321.68,1.27,12.51,2.99,68.57,59.34,59.28,0.75,0
315.93,3.03,13.19,1.13,53.18,54.29,17.8,3.18,0
209.88,2.13,15.39,3.47,59.17,60.41,26.31,1.13,0
253.14,2.05,13.6,2.83,59.23,42.41,46.05,1.26,0
220.72,2.66,9.02,2.38,66.09,65.55,32.32,1.83,0
235.3,1.61,12.53,1.21,63.87,88.84,46.94,1.63,0
340.11,2.01,13.5,2.12,49.31,61.21,35.55,1.49,0
236.16,1.99,7.31,0.4,68.91,60.7,34.52,3.02,0
266.21,2.37,11.89,1.82,43.12,97.62,21.84,1.93,0
274.36,2.02,11.16,0.4,40.8,45.79,34.23,3.06,0
204.97,3.46,10.36,2.09,51.5,67.42,43.71,2.59,0
211.52,3.58,13.25,2.35,59.72,83.71,30.12,2.48,0
195.73,1.29,9.13,1.76,42.73,54.14,40.69,1.07,0
210.13,2.83,13.04,0.81,54.07,72.79,29.53,3.43,0
121.75,3.02,13.4,4.03,38.38,62.5,32.26,1.43,0
274.51,2.83,14.71,2.17,51.77,43.88,32.95,2.06,0
342.44,2.11,9.19,1.75,66.66,57.54,44.65,1.75,0
256.65,2.35,8.24,1.43,44.88,59.52,48.58,2.19,0
186.27,2.05,12.7,0.45,40.34,50.46,58.38,3.02,0
221.08,2.25,11.28,1.12,59.54,35.9,47.79,2.37,0
229.35,1.77,19.26,2.15,45.55,53.82,43.64,1.3,0
204.21,2.43,13.15,3.45,84.07,37.57,57.75,1.29,0
288.71,1.6,12.15,1.21,57.3,68.13,42.75,1.62,0
286.46,2.38,11.57,4.17,67.3,68.24,46.14,1.1,0
198.0,1.75,8.95,2.08,39.22,40.88,49.56,1.32,0
282.63,2.62,13.41,6.13,60.49,61.23,41.74,0.89,0
318.71,2.09,11.8,3.58,42.93,39.84,39.32,1.08,0
335.62,2.67,11.8,5.83,52.85,54.57,38.33,0.94,0
378.93,3.15,12.24,2.33,45.97,49.97,34.27,2.2,0
209.41,3.45,12.55,1.2,67.48,67.2,35.04,3.52,0
377.09,0.98,7.65,1.67,58.85,35.71,50.62,0.84,0
234.06,2.0,14.09,1.43,56.41,74.75,29.03,1.86,0
223.34,2.32,9.88,1.98,71.33,78.42,41.38,1.8,0
264.72,2.78,11.65,1.48,55.19,57.84,39.76,2.54,0
223.81,1.51,15.21,4.87,67.36,39.82,25.75,0.62,0
267.96,1.91,16.45,4.5,76.61,28.6,48.38,0.83,0
190.6,2.58,7.75,1.0,56.68,76.43,26.64,2.86,0
239.26,2.55,12.08,2.7,58.11,89.76,32.55,1.61,0
307.85,2.73,12.68,4.85,66.45,60.65,39.14,1.12,0
247.43,2.77,8.23,1.0,72.24,42.56,54.9,3.07,0
256.37,2.7,14.01,0.71,56.54,43.57,45.21,3.44,0
271.39,2.62,12.29,1.51,47.35,77.72,43.11,2.37,0
302.68,2.53,12.49,0.55,65.4,62.53,53.52,3.52,0
175.51,2.9,9.71,4.81,61.86,45.46,37.36,1.2,0
276.3,1.16,13.03,2.42,65.28,94.49,59.98,0.79,0
237.93,3.43,14.1,0.4,63.38,75.68,45.04,4.0,0
257.5,1.18,12.32,2.29,57.48,68.24,41.34,0.83,0
297.7,1.85,10.72,4.9,58.18,51.63,22.03,0.75,0
196.26,2.36,10.91,1.86,63.43,78.58,49.76,1.9,0
204.43,2.9,12.55,1.89,37.61,73.23,45.37,2.31,0
162.91,0.7,12.12,3.03,70.96,58.4,37.77,0.41,0
225.29,2.48,14.26,3.31,60.4,76.33,34.95,1.36,0
309.87,2.98,10.8,1.66,44.85,75.69,60.13,2.56,0
244.57,3.1,8.95,4.37,57.22,64.11,32.03,1.38,0
189.69,2.08,12.9,0.93,70.82,42.8,43.49,2.39,0
228.14,2.32,10.81,1.39,58.48,44.68,40.35,2.2,0
183.05,2.13,13.96,1.3,46.22,36.23,46.88,2.09,0
199.37,2.26,12.02,2.92,39.71,79.87,20.78,1.36,0
267.5,1.88,13.64,5.28,84.58,38.09,46.73,0.72,0
197.18,1.97,9.46,4.08,34.13,60.51,56.0,0.92,0
300.07,2.76,12.36,1.09,59.04,36.14,20.98,2.95,0
246.8,2.58,10.25,8.18,47.96,85.25,30.52,0.68,1
253.85,2.79,8.95,0.77,67.51,42.56,45.65,3.47,0
237.47,2.63,9.85,0.8,40.4,64.84,38.66,3.2,0
284.78,2.92,10.64,0.83,74.3,36.48,46.8,3.51,0
285.24,3.03,15.11,1.21,53.5,73.06,47.44,3.08,0
265.08,1.45,10.57,3.58,52.36,76.27,42.25,0.75,0
275.42,1.99,8.82,3.53,51.24,60.26,57.63,1.04,0
240.46,2.36,12.33,0.82,47.89,59.01,47.52,2.85,0
274.4,2.49,12.07,0.95,50.58,72.16,26.74,2.83,0
234.8,2.1,10.77,3.03,63.62,50.86,47.01,1.23,0
250.1,3.05,11.6,1.07,34.34,76.33,39.67,3.28,0
237.64,3.69,14.44,0.86,46.01,64.45,45.48,4.0,0
229.43,2.61,13.68,4.61,72.94,36.4,51.68,1.11,0
218.99,2.55,13.46,0.4,53.91,87.7,56.15,3.86,0
271.05,3.01,9.04,2.92,48.13,62.76,40.84,1.8,0
308.98,1.38,19.22,2.91,39.7,54.93,48.38,0.83,1
302.7,2.52,14.63,2.79,40.96,62.48,29.2,1.56,0
193.45,3.09,13.29,1.38,66.79,49.22,35.36,2.93,0
308.01,2.11,9.09,1.18,45.13,57.71,34.37,2.17,0
235.68,1.76,14.37,4.47,64.65,71.84,50.34,0.77,0
277.03,2.39,10.75,5.24,43.23,70.32,57.27,0.92,0
209.22,2.46,11.51,1.31,53.49,69.3,71.89,2.41,0
256.39,1.95,7.8,1.02,54.17,50.98,48.61,2.15,0
264.12,3.76,8.9,0.4,45.96,47.09,51.24,4.0,0
183.19,2.21,13.1,4.17,55.92,65.82,22.7,1.02,0
277.37,1.81,14.52,2.78,29.61,71.56,22.12,1.12,0
310.57,2.44,13.71,3.28,53.94,49.01,31.31,1.35,0
242.14,3.04,13.63,2.95,60.34,56.58,27.46,1.81,0
311.21,2.51,11.84,1.67,44.98,65.89,45.12,2.15,0
241.46,2.79,10.98,2.53,57.56,58.56,57.36,1.84,0
288.23,1.98,12.72,2.61,56.84,77.36,40.12,1.28,0
150.16,3.39,14.05,4.87,57.32,40.38,33.44,1.39,0
358.85,2.84,12.01,4.83,38.86,38.21,43.05,1.17,0
317.3,3.13,15.03,0.61,56.14,76.44,32.81,4.0,0
237.19,2.72,11.46,0.4,34.33,69.26,34.57,4.0,0
161.26,2.99,9.55,0.4,47.45,61.36,38.05,4.0,0
262.96,1.98,11.97,1.47,54.95,54.99,43.88,1.82,0
185.02,2.21,12.26,5.13,57.5,67.06,23.33,0.86,0
270.02,3.31,11.79,2.8,40.49,62.83,19.7,2.04,0
268.52,3.44,15.2,3.45,51.59,64.49,31.4,1.83,0
207.64,1.81,14.01,1.75,64.53,58.99,45.22,1.51,0
300.44,2.65,8.42,0.45,43.24,68.03,27.35,3.9,0
286.25,2.24,15.84,5.04,29.16,73.78,58.34,0.89,0
293.91,2.08,5.15,5.45,61.35,73.56,48.52,0.78,0
250.4,2.67,17.38,1.43,43.69,66.86,46.69,2.49,0
186.3,3.18,11.28,0.74,47.33,59.94,48.55,4.0,0
294.0,2.77,11.53,1.65,56.57,66.67,44.27,2.39,0
237.83,2.31,11.85,4.23,55.93,77.93,45.07,1.05,0
187.46,2.81,12.96,2.43,67.26,57.68,52.42,1.91,0
310.84,2.28,12.0,1.8,52.1,55.91,50.0,1.87,0
344.47,2.75,11.67,3.94,55.82,67.4,43.0,1.32,0
248.14,3.34,15.27,2.24,34.69,71.07,59.24,2.39,0
347.16,1.25,13.41,1.08,62.54,58.49,40.77,1.34,0
254.11,2.98,9.6,2.47,46.7,66.76,35.45,2.0,0
232.88,1.58,13.85,0.4,93.77,47.4,25.17,2.39,0
221.63,3.24,13.31,7.29,52.44,59.84,32.78,0.95,1
323.67,2.12,10.64,3.41,60.09,83.29,52.02,1.14,0
214.89,1.77,13.98,0.4,62.65,69.12,39.66,2.68,0
283.09,2.92,11.61,1.43,53.94,50.29,44.79,2.72,0
224.84,2.72,11.45,2.75,60.24,52.3,40.81,1.7,0
229.29,1.9,11.38,2.84,82.07,41.35,27.97,1.16,0
296.36,1.75,5.93,3.32,45.95,84.35,37.12,0.96,0
232.9,2.39,10.68,1.71,28.08,45.08,31.66,2.02,0
231.78,1.78,13.78,6.7,39.37,22.06,35.65,0.56,0
300.98,1.86,11.94,7.25,66.97,38.9,31.12,0.55,1
321.88,2.57,8.79,4.18,49.25,60.8,44.82,1.18,0
279.01,1.92,14.41,2.45,82.98,49.24,48.12,1.3,0
220.54,2.76,11.25,0.73,63.73,61.94,40.35,3.48,0
227.02,3.39,8.95,2.31,47.16,65.12,20.1,2.38,0
253.6,2.41,17.52,8.11,45.66,50.64,26.47,0.64,1
264.44,2.58,9.37,2.58,49.64,46.2,46.46,1.68,0
205.55,3.71,14.2,2.34,30.23,73.66,32.44,2.59,0
282.54,1.79,10.08,2.01,58.33,64.48,32.45,1.37,0
253.85,3.21,12.34,1.18,63.32,19.86,40.69,3.31,0
172.79,3.14,9.74,1.09,43.39,36.94,32.13,3.36,0
208.2,3.01,8.9,3.76,36.38,33.11,18.79,1.5,0
227.31,3.28,13.31,3.27,44.07,57.61,30.76,1.81,0
246.72,2.67,13.01,0.58,66.97,63.04,35.96,3.64,0
335.02,2.15,14.86,5.66,64.64,57.43,34.45,0.78,0
260.72,3.16,11.91,3.39,57.58,50.57,47.01,1.7,0
212.17,3.18,17.55,7.87,74.7,75.33,40.89,0.87,1
259.93,3.16,12.67,1.19,34.73,64.81,40.18,3.25,0
234.16,2.53,13.42,3.96,52.5,46.32,51.57,1.21,0
264.61,2.07,8.6,0.88,61.72,47.29,24.4,2.43,0
276.13,2.61,10.46,0.4,64.48,48.57,55.65,3.96,0
304.42,3.07,13.3,3.99,64.65,54.79,56.51,1.46,0
248.91,3.11,11.79,0.85,63.69,60.53,38.84,3.7,0
323.75,2.24,12.47,2.92,70.83,66.2,36.07,1.34,0
290.86,2.69,9.96,2.6,64.13,47.65,53.43,1.75,0
218.17,1.71,12.3,1.59,41.15,39.65,37.36,1.51,0
349.44,3.09,12.3,0.87,49.54,65.9,43.53,3.64,0
