Belt_Speed,Belt_Tension,Motor_Current,Roller_Bearing_Temperature,Idler_Vibration,Belt_Slip_Percentage,Load_Weight,Ambient_Temperature,Conveyor_Failure
3.14,20.41,45.6,37.2,3.78,0.86,407.4,27.9,0
1.64,25.73,41.6,34.9,2.49,0.87,465.7,32.7,0
2.16,19.34,42.2,53.8,1.19,0.17,337.6,17.7,0
1.73,17.27,41.3,54.5,4.63,0.77,589.3,37.6,0
2.84,14.82,35.3,43.2,1.19,1.07,620.8,21.8,0
1.96,27.91,56.3,62.3,2.71,0.16,574.7,37.3,0
1.62,16.88,47.7,44.3,0.3,4.4,628.4,31.6,0
2.46,25.36,33.2,45.3,1.38,2.13,617.8,15.4,0
2.9,17.5,38.0,47.6,0.33,0.46,307.4,26.9,0
2.47,27.93,36.3,45.6,0.3,0.99,723.9,22.5,0
2.28,31.93,59.1,60.8,0.55,0.98,630.4,39.5,0
2.36,14.41,52.1,37.6,1.74,0.14,213.6,29.5,0
2.77,17.12,43.7,40.5,7.13,0.69,386.0,14.4,0
1.85,25.48,62.1,36.1,1.23,0.28,315.1,36.8,0
2.16,24.31,59.5,66.8,2.38,0.49,565.1,31.8,0
2.02,25.5,42.7,44.8,2.22,3.46,419.9,30.9,0
1.73,19.42,40.9,40.3,1.33,0.96,503.6,28.2,0
2.07,30.94,41.4,45.1,0.3,0.08,760.2,18.1,0
2.64,22.53,35.5,56.5,1.94,1.34,716.6,39.1,0
2.43,16.52,62.3,54.6,0.78,7.92,356.3,26.3,1
2.46,20.86,34.9,42.2,1.56,0.22,568.7,38.1,0
2.26,16.58,53.7,44.0,3.24,1.38,774.1,28.1,0
2.41,29.16,51.9,33.4,1.67,2.09,362.8,26.7,0
1.88,19.03,42.0,49.4,0.97,2.23,645.2,15.9,0
2.08,24.22,63.1,60.8,0.3,1.48,474.8,23.0,0
2.28,19.88,29.4,42.2,2.66,2.89,358.9,37.3,0
2.31,19.23,44.2,54.4,2.16,0.04,727.1,33.0,0
2.33,13.4,40.1,42.2,1.71,0.08,435.7,31.7,0
2.14,24.69,54.6,37.0,1.09,0.17,477.6,32.1,0
2.05,27.85,48.5,54.8,3.34,0.05,446.8,28.0,0
3.46,17.88,27.7,71.5,3.78,0.15,658.0,24.7,0
2.56,15.05,57.4,53.4,2.5,2.04,647.5,22.4,0
2.37,25.61,49.9,43.9,3.8,2.72,388.7,24.8,0
2.11,14.59,34.6,44.5,1.88,0.49,517.4,29.0,0
2.02,27.49,41.5,67.1,1.42,3.78,555.3,22.6,0
2.15,17.93,32.0,51.1,2.21,0.65,646.3,28.1,0
2.32,17.04,43.3,40.3,1.57,0.23,408.8,28.6,0
1.45,23.12,46.5,47.4,1.55,1.37,707.4,26.7,0
1.57,17.33,41.7,50.2,1.52,0.65,622.2,16.5,0
1.95,18.82,40.5,52.7,4.35,0.02,357.5,20.6,0
2.28,23.59,28.9,63.1,1.56,4.07,572.7,26.9,0
2.1,11.07,48.4,60.8,1.59,1.09,573.4,13.0,0
2.79,29.39,25.8,50.0,1.2,1.14,393.6,35.2,0
1.61,22.2,45.3,47.6,2.4,4.87,564.0,37.1,0
1.9,16.18,27.0,52.0,6.09,2.15,500.4,34.0,0
2.81,17.42,45.5,41.9,1.86,0.54,270.3,30.0,0
2.25,26.46,44.9,57.8,1.03,0.05,40.0,19.4,0
2.55,24.7,49.0,46.0,4.11,0.3,807.4,30.1,0
3.02,28.24,53.6,52.9,1.14,0.52,481.4,37.8,0
1.92,18.93,55.5,65.1,5.73,3.87,516.2,20.1,0
2.16,23.33,28.9,53.5,1.48,2.63,346.0,45.9,0
2.09,23.92,44.4,50.3,2.16,0.03,410.2,33.7,0
1.42,25.13,65.1,42.8,2.81,5.23,825.2,20.6,0
2.08,27.07,46.2,47.2,1.13,0.36,862.7,20.9,0
2.55,18.77,36.7,36.6,0.56,1.79,221.7,24.5,0
2.42,21.49,44.2,53.3,1.32,0.15,508.6,27.6,0
2.45,19.25,41.2,26.7,1.57,0.3,780.2,25.4,0
2.05,21.76,33.2,57.7,0.44,0.84,529.7,8.4,0
1.94,25.14,53.7,55.3,1.34,1.46,602.6,18.9,0
2.71,14.56,50.8,49.0,3.26,0.51,474.6,28.0,0
2.0,26.99,31.7,42.7,2.2,2.48,577.3,29.3,0
2.32,16.87,44.1,47.8,0.84,3.38,716.8,34.3,0
2.27,20.62,39.3,30.3,3.37,0.16,578.3,23.3,0
2.78,27.6,29.0,56.2,0.48,1.52,317.6,29.0,0
2.59,23.48,30.9,46.4,1.45,0.17,405.4,28.1,0
1.68,23.53,32.3,63.2,0.87,0.5,616.0,22.1,0
1.72,16.69,44.4,51.9,1.82,2.05,489.8,32.3,0
2.43,17.3,40.4,50.3,4.11,0.49,418.2,31.4,0
2.17,26.24,35.4,52.0,5.24,2.86,336.5,44.2,0
2.02,19.35,41.1,38.2,1.85,0.64,350.5,35.5,0
2.61,19.77,52.5,43.5,4.29,0.44,392.7,17.2,0
2.27,26.34,48.6,49.3,1.84,5.43,568.5,34.5,0
2.22,17.28,55.0,45.0,2.52,0.7,422.4,18.0,0
2.51,23.21,42.7,42.2,3.04,1.62,526.7,38.3,0
2.05,22.19,61.0,45.2,2.74,1.1,523.6,25.9,0
2.83,21.99,48.5,48.4,1.95,0.27,615.3,30.2,0
1.88,19.67,40.1,71.2,0.41,0.83,376.7,37.2,0
2.46,19.39,45.9,44.7,4.04,0.1,742.5,31.3,0
2.77,17.15,32.5,41.2,1.92,1.48,236.1,33.7,0
1.65,24.17,41.9,46.5,4.01,0.88,451.2,23.5,0
2.06,18.99,49.3,63.0,2.07,0.16,436.3,21.5,0
2.66,26.36,51.1,63.7,0.89,1.75,381.5,28.2,0
2.66,20.99,40.9,67.5,0.3,1.96,169.4,32.6,0
2.13,17.24,72.3,48.6,2.14,1.59,682.0,27.3,0
1.91,20.93,43.3,54.4,0.54,0.48,624.4,39.5,0
2.58,20.15,28.2,37.5,4.72,1.54,574.8,32.0,0
2.67,26.54,57.1,44.5,1.29,1.03,391.1,25.9,0
1.73,20.34,51.1,36.8,1.01,0.94,424.2,26.9,0
1.72,20.76,47.3,52.7,4.44,1.26,449.6,24.1,0
2.29,28.35,40.4,48.4,1.55,1.19,464.0,31.3,0
2.45,24.29,48.9,50.3,0.57,1.93,619.3,25.3,0
2.08,29.48,61.2,39.5,3.28,5.12,425.8,29.4,0
2.47,27.67,47.0,56.5,0.81,1.55,371.5,38.7,0
1.92,18.01,30.3,23.9,2.94,0.7,522.0,31.2,0
1.35,26.45,10.5,45.5,1.58,0.74,506.4,27.6,0
2.03,28.86,48.8,46.9,0.87,0.04,575.5,26.5,0
2.23,28.9,35.1,27.8,1.55,0.21,708.3,37.2,0
2.09,26.45,44.0,51.8,2.31,0.31,439.0,30.7,0
1.74,26.35,36.9,46.3,1.87,5.57,639.8,33.3,0
1.47,20.64,36.2,53.6,1.93,1.73,521.3,23.9,0
1.99,18.23,37.3,68.0,0.98,0.18,653.7,18.7,0
2.56,20.42,38.3,51.2,0.54,0.83,684.8,37.0,0
2.7,14.51,52.8,57.7,1.33,0.29,386.4,35.5,0
2.68,28.04,50.7,61.8,0.3,0.42,796.9,20.6,0
1.87,20.73,32.9,52.9,2.45,1.11,527.2,33.9,0
1.74,27.81,34.3,39.3,1.84,1.1,327.9,37.6,0
2.4,16.46,48.8,31.6,1.77,2.47,329.2,25.3,0
2.45,26.87,55.5,51.7,1.76,0.22,721.0,27.7,0
2.36,19.77,55.4,44.0,0.3,0.83,697.2,41.4,0
1.39,16.22,35.0,60.8,1.41,1.1,664.5,36.8,0
1.85,29.32,54.9,43.2,1.55,3.2,418.8,22.9,0
2.19,26.98,27.2,47.9,2.3,0.87,444.0,23.5,0
2.39,22.95,43.0,36.4,0.3,0.5,263.6,26.4,0
2.51,22.15,49.9,44.6,0.49,0.41,456.2,29.8,0
2.26,23.98,24.2,38.6,6.85,0.29,525.6,31.7,0
2.33,22.88,65.9,39.5,2.79,3.94,725.0,19.2,0
2.23,18.43,58.3,47.5,1.15,1.11,458.7,23.7,0
2.47,20.15,51.5,41.9,2.05,0.43,449.9,14.9,0
2.33,30.82,35.3,74.3,2.73,1.64,543.4,33.3,0
2.23,34.02,44.3,56.4,0.75,0.41,627.6,28.4,0
2.09,29.03,52.9,58.8,3.31,0.84,732.9,26.5,0
2.23,24.15,33.8,46.9,4.81,0.03,395.1,25.0,0
2.39,20.48,43.2,49.1,0.3,2.25,474.4,26.9,0
2.31,18.41,54.1,43.7,2.91,3.76,520.5,30.9,0
2.35,18.7,30.1,74.2,2.93,2.41,460.1,19.7,0
2.74,19.51,48.3,46.9,2.79,0.23,406.9,22.9,0
2.31,31.68,27.5,42.0,4.02,2.09,461.5,20.9,0
1.94,30.13,35.6,40.5,1.15,0.51,317.3,10.0,0
2.55,25.36,40.0,51.4,0.3,3.3,409.1,40.5,0
1.65,17.68,50.1,62.2,0.54,0.43,315.0,32.8,0
1.77,26.02,38.0,58.9,1.22,0.11,501.8,22.3,0
2.33,20.93,46.3,40.4,0.81,2.3,441.3,29.7,0
2.41,12.31,38.1,40.2,0.57,0.15,418.2,19.8,0
1.7,23.29,39.7,60.5,2.92,0.94,502.4,31.5,0
2.05,18.21,57.5,69.0,1.36,0.57,129.0,44.8,0
1.96,18.36,33.5,46.5,3.88,1.7,452.4,34.7,0
2.01,20.87,52.6,60.1,1.3,1.66,529.2,14.1,0
2.58,19.76,45.0,33.3,1.7,1.8,646.2,17.3,0
2.48,21.85,39.2,39.6,2.86,0.08,591.4,17.6,0
2.19,21.63,32.8,37.9,3.32,2.35,690.6,25.1,0
1.98,13.56,33.5,52.1,1.87,0.75,285.0,27.5,0
1.66,28.84,37.6,46.2,1.24,0.3,657.0,37.9,0
2.77,17.57,43.5,50.4,0.61,0.43,544.8,18.5,0
2.44,17.71,51.0,60.2,0.69,2.8,419.5,28.2,0
1.92,20.52,42.0,41.5,2.98,0.01,516.2,9.5,0
2.49,21.51,42.7,48.9,6.46,1.94,968.8,20.8,0
2.17,28.57,44.2,34.6,0.77,3.09,521.8,18.6,0
2.09,23.21,49.8,59.6,0.43,0.35,512.0,13.0,0
2.37,24.55,51.4,59.0,0.82,2.07,628.9,33.3,0
1.9,23.24,31.1,51.6,0.3,0.21,467.2,23.4,0
2.06,23.04,42.2,49.2,1.26,0.02,381.1,29.2,0
2.25,23.39,57.3,42.9,0.52,1.11,710.6,18.3,0
2.0,13.3,31.8,34.0,3.46,1.25,284.1,36.2,0
2.47,20.88,45.7,51.1,0.65,0.2,506.5,21.3,0
2.95,27.23,43.3,55.6,1.39,0.86,490.3,35.8,0
1.9,39.74,39.3,68.2,2.52,0.58,375.0,35.5,0
1.53,16.58,60.9,44.1,1.17,0.1,302.3,29.8,0
1.4,23.9,45.4,50.7,2.05,0.85,480.9,30.5,0
2.14,19.43,60.1,59.1,1.13,1.06,554.9,20.9,0
1.93,31.21,45.1,59.4,2.46,0.29,657.1,16.7,0
2.28,15.91,49.6,41.8,2.61,1.62,384.3,29.3,0
2.25,24.81,39.2,45.2,0.46,0.09,382.3,29.5,0
1.56,15.67,39.3,42.7,2.38,0.96,728.9,25.4,0
1.47,20.57,49.1,39.0,0.69,0.43,429.8,22.2,0
2.32,21.85,49.3,62.7,1.51,0.69,449.9,22.0,0
2.25,26.81,51.0,48.6,0.3,2.69,682.8,17.6,0
2.03,17.15,48.8,47.3,1.57,1.33,253.1,34.7,0
1.54,24.99,31.6,50.5,1.2,0.19,319.8,23.1,0
2.39,22.08,36.9,48.5,1.36,2.61,708.8,21.4,0
2.71,23.23,53.5,45.8,0.56,0.56,409.8,32.4,0
2.31,26.31,25.4,40.4,2.52,0.5,419.9,24.3,0
1.86,16.23,47.9,63.7,3.25,0.84,432.5,23.8,0
2.22,25.65,43.9,42.3,1.92,0.28,452.0,35.9,0
1.65,19.44,53.5,38.7,1.89,2.95,431.1,19.9,0
2.62,26.93,49.2,47.2,1.09,0.76,521.4,20.3,0
2.23,23.51,38.4,69.6,1.18,0.6,687.9,14.8,0
1.49,21.06,37.9,39.8,3.1,0.22,379.5,27.8,0
2.08,19.34,39.8,55.1,4.04,1.95,411.3,23.9,0
2.39,25.7,50.8,45.5,2.19,3.66,504.8,41.0,0
2.07,27.67,22.0,50.4,0.97,2.44,735.7,23.9,0
2.09,19.6,46.6,57.2,1.07,0.21,455.7,32.5,0
1.71,16.9,36.2,30.8,0.31,1.67,365.1,21.9,0
2.43,25.12,46.9,39.0,1.74,0.27,197.1,33.7,0
1.94,15.48,48.4,57.1,1.42,0.05,385.9,38.2,0
1.34,16.13,28.4,49.0,0.99,0.8,369.9,24.3,0
2.05,17.22,42.7,50.1,0.35,1.33,321.3,26.8,0
2.59,20.13,46.6,55.1,2.99,0.16,510.6,26.5,0
2.05,15.99,45.9,39.1,1.99,1.12,460.6,29.9,0
2.9,13.28,43.8,58.6,0.56,2.23,713.9,34.9,0
2.37,16.89,32.8,56.2,3.16,0.28,532.3,23.6,0
2.34,24.89,34.3,50.4,2.05,0.67,651.3,35.3,0
2.15,16.28,31.2,52.7,1.14,0.83,474.3,29.4,0
2.17,20.47,50.5,59.6,0.63,2.13,368.2,39.0,0
2.09,30.76,43.8,42.1,1.2,1.77,592.8,30.4,0
2.08,21.78,44.5,54.6,1.29,1.76,330.7,18.2,0
2.41,23.54,27.9,65.4,2.38,1.36,673.6,33.0,0
1.83,17.74,44.7,54.4,3.7,1.15,387.8,28.1,0
1.77,31.74,51.3,45.8,0.68,0.85,611.1,26.0,0
1.75,19.56,26.6,71.2,2.49,0.55,556.4,31.6,0
3.02,20.97,39.6,50.3,1.72,0.86,354.3,22.6,0
2.41,27.93,29.3,62.0,4.74,2.31,681.6,26.7,0
2.32,21.18,40.8,43.8,4.1,1.01,788.1,24.4,0
1.78,22.22,36.0,58.7,0.84,5.09,387.6,32.8,0
2.45,20.73,48.8,42.5,2.13,0.18,401.8,25.7,0
2.15,20.76,46.7,51.2,1.13,0.7,510.3,29.0,0
2.29,23.67,57.9,41.9,0.72,0.27,630.1,29.2,0
1.81,24.49,44.5,67.0,0.66,0.55,683.7,31.4,0
2.26,19.11,48.4,45.8,1.36,1.87,446.3,24.7,0
2.03,18.55,39.4,36.9,1.01,2.09,520.7,36.4,0
1.89,19.26,34.0,49.0,5.66,0.04,447.2,35.3,0
2.49,15.69,53.3,53.4,2.32,3.68,438.1,41.1,0
1.58,14.84,57.4,47.7,2.62,2.47,420.3,21.7,0
2.43,23.34,52.1,39.9,1.99,2.82,295.5,29.3,0
2.47,26.22,46.3,58.4,4.34,0.57,629.5,16.9,0
1.85,25.92,35.3,60.6,1.05,0.82,515.3,20.1,0
1.87,11.28,56.4,31.5,2.08,0.22,728.9,33.2,0
2.11,20.9,50.8,39.2,1.9,0.61,623.6,27.2,0
2.31,17.04,65.2,46.4,3.25,0.16,440.0,21.2,0
2.14,22.65,33.5,42.7,2.76,2.39,328.8,33.4,0
2.37,20.12,53.6,53.3,3.44,1.04,780.1,30.4,0
2.91,24.66,50.5,66.4,1.52,0.18,245.2,11.2,0
2.0,21.91,41.6,44.2,0.99,2.54,448.7,35.7,0
1.51,13.47,58.6,63.8,2.55,0.1,451.1,28.4,0
2.53,17.65,49.0,33.3,1.18,3.14,402.9,24.2,0
2.87,22.03,35.6,52.6,0.41,0.13,372.3,18.6,0
2.36,22.41,43.8,42.1,2.12,1.52,316.8,31.2,0
1.76,15.67,35.5,52.8,1.14,1.24,391.2,24.6,0
2.15,15.09,40.3,30.4,2.01,1.83,492.3,27.0,0
1.75,22.25,52.0,35.1,0.7,1.0,545.9,28.4,0
2.46,15.68,54.9,52.8,0.79,0.52,421.3,31.7,0
1.66,14.49,47.2,41.7,2.92,0.38,420.5,30.0,0
2.08,20.0,37.5,44.8,1.97,3.49,343.6,38.6,0
1.8,19.8,48.8,66.4,5.87,0.7,525.1,15.6,0
2.25,18.05,52.2,49.4,2.91,2.22,507.2,24.0,0
2.05,18.83,25.3,57.0,1.62,1.54,556.9,35.6,0
2.27,22.06,46.2,40.4,2.17,1.28,418.8,42.4,0
2.21,18.76,43.1,34.6,1.75,4.23,363.4,36.2,0
1.81,22.32,54.5,47.2,3.4,1.0,497.1,31.5,0
2.45,20.29,48.9,33.1,1.66,1.58,578.1,34.1,0
2.18,22.75,49.8,41.0,2.43,2.27,366.9,33.9,0
1.8,25.95,40.2,50.4,0.66,0.06,405.9,24.0,0
3.1,25.78,45.0,46.9,0.3,6.72,316.3,32.3,0
2.39,27.8,54.4,51.3,0.39,0.36,324.2,21.2,0
2.14,25.77,44.4,54.0,2.82,1.45,418.0,29.0,0
2.77,23.07,46.7,36.0,2.31,3.68,373.8,24.6,0
2.94,20.05,29.6,38.6,0.73,1.73,620.1,31.3,0
2.14,20.26,44.3,26.2,1.05,0.31,504.5,24.3,0
2.34,18.05,24.9,44.3,0.72,0.54,689.8,28.5,0
1.8,22.02,39.8,55.4,1.67,0.64,691.3,21.0,0
2.14,25.14,45.6,62.9,3.57,1.06,502.3,25.4,0
2.12,18.73,52.7,49.9,2.57,1.11,199.4,36.1,0
2.27,21.83,35.0,61.7,6.72,1.86,559.8,15.0,0
2.33,18.95,48.7,51.8,1.33,2.36,671.6,28.4,0
2.42,22.94,59.7,49.1,2.92,0.11,594.9,37.8,0
2.3,19.53,38.6,41.9,2.99,0.38,552.3,34.2,0
1.72,18.67,29.5,24.1,2.23,0.51,462.8,28.6,0
1.82,18.94,47.9,60.2,0.36,0.02,323.3,33.3,0
1.98,24.26,33.1,47.5,1.68,0.65,593.8,22.9,0
2.09,21.56,36.8,61.9,4.15,0.53,470.7,33.1,0
2.62,20.07,54.2,38.5,1.66,0.89,546.8,36.6,0
1.73,23.18,63.8,72.3,0.4,0.13,411.9,29.7,0
2.06,20.13,35.0,45.5,1.89,0.64,799.9,35.0,0
2.58,27.07,37.6,41.1,2.32,1.09,535.9,20.9,0
2.08,17.62,40.6,45.9,1.45,1.95,443.0,19.9,0
2.38,21.16,39.5,49.7,0.86,1.75,329.5,33.5,0
2.14,15.68,64.3,47.3,3.38,0.62,290.2,45.3,0
2.3,20.44,39.7,42.8,1.13,0.59,593.1,28.6,0
2.11,14.44,41.1,30.0,1.73,0.05,412.7,34.2,0
2.47,25.36,61.2,40.0,1.49,0.1,432.5,7.4,0
1.58,25.45,50.8,58.7,6.66,2.47,418.6,32.3,0
2.05,25.53,54.9,39.2,0.87,1.97,336.2,24.6,0
2.32,22.13,35.9,30.8,3.98,0.03,456.5,42.0,0
2.41,18.04,39.7,37.4,4.15,2.57,508.5,33.4,0
2.8,18.4,34.6,47.1,2.13,1.14,349.0,28.6,0
2.04,28.89,53.0,40.4,2.75,1.94,549.8,24.2,0
2.79,28.46,57.3,45.2,5.44,0.84,316.5,37.0,0
1.94,22.55,39.0,40.0,4.39,0.2,433.9,37.1,0
2.73,19.68,41.4,58.1,7.19,0.53,554.7,22.3,0
2.53,28.16,41.8,52.9,2.9,0.72,498.0,36.2,0
1.83,18.87,29.5,70.2,1.57,1.68,253.8,35.1,0
2.32,23.03,38.3,44.2,2.38,2.01,82.1,29.9,0
2.18,28.08,52.7,45.2,1.82,1.62,585.0,33.8,0
2.45,18.24,36.2,59.8,0.91,0.78,603.5,32.0,0
2.11,25.73,45.9,51.9,2.81,1.31,565.6,20.7,0
2.08,24.34,31.9,38.6,2.37,0.42,465.9,30.5,0
2.75,21.82,43.6,53.6,1.61,5.29,462.8,27.1,0
2.16,17.53,39.4,52.0,2.49,0.22,484.0,20.4,0
2.53,18.74,32.8,30.1,0.3,1.54,587.8,22.5,0
2.11,23.3,52.9,41.5,1.58,0.2,480.0,16.4,0
2.87,15.59,53.5,49.9,2.85,0.4,556.1,15.8,0
1.93,22.59,35.3,62.5,3.21,1.66,697.1,24.0,0
1.95,24.43,42.8,55.0,3.95,1.57,354.9,35.8,0
2.81,26.43,45.4,42.4,0.82,0.16,472.2,19.0,0
2.02,15.71,26.9,40.9,1.23,1.36,371.2,19.6,0
2.84,27.92,31.0,56.0,2.71,0.27,441.0,41.4,0
2.56,29.63,57.9,23.7,0.96,4.33,484.8,21.3,0
2.14,23.85,34.3,39.9,1.47,1.11,368.1,28.2,0
1.47,17.33,57.6,62.1,0.74,0.0,256.4,31.5,0
2.19,20.52,31.5,51.0,1.02,0.28,304.0,26.6,0
2.24,21.79,51.6,40.4,1.34,0.31,566.5,27.7,0
2.67,23.22,41.9,36.0,2.55,0.34,399.8,22.4,0
2.84,22.1,43.3,56.4,2.9,0.98,467.2,23.5,0
1.93,23.27,63.6,48.8,2.65,0.28,507.4,30.3,0
2.52,21.59,32.5,45.8,0.63,0.64,636.1,19.6,0
2.51,23.19,50.9,51.7,0.59,0.23,457.4,38.0,0
2.63,19.93,50.5,49.6,2.84,1.32,537.0,15.5,0
2.4,20.48,78.5,48.9,0.92,1.01,330.2,29.5,0
1.42,19.41,34.2,34.8,2.27,1.19,475.9,20.6,0
2.14,30.63,38.7,37.7,2.17,4.11,353.4,31.3,0
1.74,28.59,53.2,55.5,0.9,0.61,478.8,21.2,0
2.12,24.5,43.0,53.6,3.51,0.29,519.1,32.1,0
2.59,27.96,40.4,51.8,4.5,8.04,464.9,33.7,0
2.32,25.59,54.6,42.1,0.3,0.07,436.5,34.3,0
2.66,22.82,42.3,55.7,5.6,2.0,540.4,24.6,0
2.34,15.22,36.1,44.3,5.45,0.21,439.5,38.5,0
1.68,20.82,52.3,61.0,2.38,1.31,437.9,28.4,0
1.19,20.49,48.8,40.5,0.3,0.77,342.1,27.7,0
2.26,16.9,41.9,42.7,0.46,2.19,575.9,31.9,0
2.11,15.31,41.4,46.5,1.32,1.58,493.7,16.6,0
1.81,24.22,35.9,56.5,0.87,0.23,428.1,26.4,0
1.52,23.46,52.3,47.6,1.21,1.31,344.2,30.5,0
1.91,16.75,41.4,48.4,4.13,0.29,850.5,23.9,0
2.12,18.64,37.3,44.1,1.44,0.22,47.5,27.7,0
2.47,27.23,32.1,50.7,2.45,0.11,386.3,39.7,0
2.28,18.05,48.9,47.3,1.8,0.14,427.6,22.4,0
2.84,22.77,39.9,40.2,1.02,1.46,638.1,33.6,0
1.79,21.15,24.9,49.3,5.81,5.81,452.8,23.6,0
2.55,24.28,33.0,49.5,0.56,1.35,527.3,28.6,0
2.22,18.15,42.7,71.5,1.76,1.48,433.8,31.7,0
2.48,22.41,42.9,41.9,1.19,1.83,776.5,33.8,0
2.03,22.76,42.6,39.6,0.74,2.64,559.3,30.6,0
2.63,23.04,41.2,50.8,6.2,0.37,402.4,33.2,0
2.32,22.36,30.2,38.1,1.02,1.11,605.6,26.8,0
1.93,23.55,36.3,37.3,1.58,0.29,462.9,25.0,0
2.2,31.86,56.8,33.6,1.85,0.89,774.0,35.2,0
2.1,33.53,55.4,40.3,3.77,0.28,702.7,15.1,0
2.4,19.12,50.8,40.5,2.96,0.08,544.2,25.2,0
1.73,11.57,49.9,35.2,0.58,0.11,464.5,26.3,0
2.19,24.68,54.0,45.5,0.94,4.49,404.8,29.3,0
2.36,22.84,33.8,24.3,2.51,0.01,632.3,34.3,0
2.21,26.77,45.3,52.9,1.81,1.41,717.8,29.4,0
2.74,23.28,33.8,42.4,1.09,2.62,456.2,26.5,0
2.51,22.26,34.0,43.9,2.9,0.6,567.4,33.8,0
2.2,27.08,48.7,53.9,0.79,1.48,575.8,30.0,0
2.29,27.71,54.5,51.7,0.77,0.51,633.5,28.9,0
2.32,15.76,43.1,41.7,0.43,0.9,383.2,39.2,0
2.36,18.33,61.5,52.5,2.21,3.29,566.6,34.8,0
1.47,21.52,47.1,63.5,1.8,0.05,836.6,46.6,0
2.08,22.44,37.2,37.9,3.08,0.37,514.4,14.3,0
1.61,20.98,34.1,55.5,0.75,0.13,568.0,37.1,0
2.71,23.95,55.2,36.9,0.3,0.82,556.8,38.4,0
2.18,26.48,46.3,59.8,1.92,1.77,583.0,23.2,0
2.12,29.75,51.8,40.9,0.77,4.51,326.4,27.2,0
2.56,24.61,18.4,40.5,1.56,0.2,807.1,28.6,0
2.37,18.16,47.4,59.5,1.94,0.05,515.0,24.9,0
1.75,21.34,39.9,55.2,1.05,0.18,581.7,25.6,0
2.17,21.66,31.1,41.2,2.34,4.16,513.2,51.1,0
2.07,24.32,44.4,49.3,0.53,0.46,641.5,28.0,0
1.5,23.75,55.9,40.9,1.98,0.37,424.7,32.1,0
1.92,31.23,67.7,32.1,2.35,1.59,303.9,30.6,0
2.13,19.92,47.4,49.9,1.7,0.15,482.4,28.7,0
2.15,23.73,37.9,44.4,1.72,0.52,571.9,20.1,0
1.61,32.6,37.3,38.5,1.56,0.19,448.0,34.8,0
2.66,19.37,54.6,61.0,1.24,4.39,399.3,27.7,0
2.16,22.65,35.0,38.9,2.84,0.4,552.3,17.1,0
2.22,17.75,51.2,49.4,0.3,0.38,360.9,29.1,0
2.36,22.37,47.9,58.8,4.51,1.21,646.9,30.2,0
1.88,18.49,46.8,45.4,1.57,0.02,453.2,36.1,0
2.38,26.71,29.3,40.7,2.64,1.27,574.6,18.6,0
2.05,22.66,41.4,51.0,1.88,0.73,325.8,27.2,0
1.84,17.79,30.4,52.6,0.3,0.24,703.0,23.2,0
2.43,25.78,39.1,56.8,3.49,0.8,570.3,22.2,0
2.8,22.81,54.2,66.7,4.06,8.28,592.0,29.6,0
2.49,26.29,57.3,43.4,1.27,2.19,306.4,24.9,0
2.57,16.84,47.1,50.0,0.3,4.39,387.6,31.5,0
1.99,23.66,39.3,35.3,0.41,3.13,529.9,21.7,0
1.56,25.48,60.9,54.7,1.3,2.06,337.6,27.0,0
2.8,20.09,39.2,49.8,1.73,0.49,406.0,30.0,0
3.02,16.33,33.6,46.2,3.08,1.57,613.3,30.9,0
2.82,21.81,52.0,41.8,3.63,0.6,409.1,29.3,0
2.07,27.53,49.6,44.5,1.84,0.67,556.1,27.7,0
1.74,27.07,39.6,50.4,2.49,2.48,375.9,24.0,0
1.77,20.07,46.0,38.3,0.61,0.28,590.1,39.1,0
1.53,16.23,49.4,44.9,0.8,0.42,331.9,29.5,0
2.16,20.06,47.0,48.2,0.79,3.2,589.1,20.1,0
2.84,19.89,49.6,32.6,1.33,1.44,824.5,14.3,0
2.14,24.01,39.9,37.5,1.13,0.08,419.8,36.4,0
2.32,21.53,50.3,41.4,3.14,0.16,400.8,19.0,0
2.75,18.61,45.2,63.7,1.23,1.04,670.9,29.3,0
2.04,26.97,40.3,39.7,1.95,1.92,509.7,19.6,0
3.01,22.63,42.5,47.4,2.3,1.89,324.6,29.0,0
3.0,23.96,44.0,37.6,1.65,0.66,550.9,30.2,0
2.15,14.24,30.5,40.2,2.85,0.36,532.5,33.6,0
1.97,11.09,38.6,33.6,2.35,1.86,405.1,27.4,0
2.48,15.53,45.6,54.7,0.72,3.46,399.3,27.4,0
2.06,19.84,31.5,34.7,2.43,0.7,630.3,20.5,0
1.74,24.59,38.8,57.1,0.79,0.18,351.8,26.2,0
2.71,11.46,68.8,52.7,1.22,1.13,294.4,28.3,0
2.69,29.17,33.7,47.2,2.19,0.09,383.7,28.3,0
2.26,22.77,41.2,57.4,2.86,1.13,629.8,26.8,0
1.69,28.12,36.7,79.0,0.3,0.23,460.8,20.5,0
1.71,18.01,43.8,52.8,3.37,0.87,415.4,18.9,0
2.24,24.27,36.9,36.8,5.63,1.18,489.7,38.6,0
2.0,22.38,42.6,62.9,0.3,0.71,573.1,32.1,0
2.06,25.68,37.8,49.9,1.79,2.11,730.2,44.5,0
2.61,20.95,55.6,69.1,0.3,0.56,552.6,30.8,0
2.49,24.13,45.8,42.9,3.51,0.2,794.0,32.7,0
2.75,26.96,35.0,60.8,0.7,0.75,609.7,21.7,0
1.8,19.07,53.4,48.0,1.14,3.97,455.4,38.3,0
