Spindle_Speed,Feed_Rate,Cutting_Force,Tool_Wear_Index,Spindle_Vibration,Axis_Feed_Error,Coolant_Pressure,Motor_Temperature,CNC_Failure
6044.7,694.2,1180.3,100.6,4.84,0.26,24.7,43.3,0
5039.8,762.9,985.1,110.2,2.22,3.78,11.67,61.2,0
8225.6,577.4,901.5,219.9,1.12,7.0,15.23,46.1,0
4897.8,989.7,755.0,133.9,2.12,3.51,22.07,57.9,0
3901.2,643.7,937.4,31.5,5.09,5.9,22.87,64.7,0
2770.6,701.7,645.8,225.6,0.63,7.86,19.69,47.0,0
5953.8,859.9,828.1,52.6,0.84,6.2,18.69,48.9,0
5157.1,587.2,722.8,215.3,0.34,5.27,17.95,56.8,0
3856.6,764.3,1348.6,233.3,1.9,4.55,17.18,43.1,0
7783.8,1080.4,1173.4,211.9,2.19,3.44,19.13,58.9,0
7000.9,885.7,1083.9,165.7,3.8,3.74,27.33,46.3,0
5957.7,826.1,522.1,181.0,1.55,7.48,10.29,66.9,0
8046.5,843.0,1040.1,171.0,1.52,5.69,16.02,45.4,0
6993.8,722.2,891.3,115.9,4.44,3.62,26.87,52.7,0
4765.7,1199.2,1119.2,73.1,1.37,3.3,23.83,43.6,0
4441.2,637.6,920.9,75.6,0.67,4.21,14.54,33.6,0
7227.0,842.2,848.5,178.2,0.86,4.82,19.21,55.7,0
6594.6,823.0,901.4,154.0,5.39,3.11,23.15,56.9,0
6254.6,1001.8,452.8,144.5,4.24,1.1,24.15,27.0,0
4730.3,1020.6,681.2,160.1,0.95,5.34,16.07,34.0,0
6911.9,793.6,932.1,188.2,2.64,2.99,17.16,48.6,0
4866.8,858.1,1100.7,182.1,0.95,2.47,15.98,43.0,0
5847.0,865.7,728.9,34.2,5.99,2.91,18.96,52.8,0
8170.4,345.6,841.0,93.5,1.07,2.36,21.83,26.4,0
5008.7,482.2,497.8,70.7,0.69,5.85,25.02,63.2,0
3640.5,679.0,1171.0,133.8,1.18,6.37,14.44,40.2,0
4421.2,687.7,1095.0,24.1,2.02,5.82,24.05,45.5,0
7491.4,560.1,993.5,185.4,0.71,4.58,20.73,47.7,0
6382.1,949.9,939.5,34.5,2.44,0.84,19.03,60.3,0
5806.7,800.4,1191.6,72.4,0.56,5.29,29.73,31.7,0
5236.4,757.1,672.9,190.0,3.44,8.95,26.8,46.4,0
6728.0,548.8,649.1,21.9,2.85,3.54,12.73,33.7,0
4726.3,791.1,1083.5,161.8,3.09,0.2,26.89,54.3,0
6458.5,274.7,1068.7,222.6,1.88,5.82,20.06,41.8,0
4903.1,767.4,587.4,152.1,2.23,0.2,14.62,49.2,0
4653.5,812.6,733.1,173.9,2.36,1.62,25.01,41.5,0
5043.8,848.4,1221.6,192.2,1.78,3.37,25.21,64.2,1
5436.9,487.2,940.6,61.1,2.12,6.78,20.32,38.4,0
5926.8,845.0,1023.2,143.6,0.55,4.41,21.78,50.3,0
6353.2,591.7,595.0,81.1,0.72,2.51,20.52,25.0,0
800.0,637.5,994.5,67.4,1.95,2.55,19.62,50.4,0
4788.5,943.6,537.7,54.3,0.65,1.29,26.57,31.0,0
5412.6,1202.8,414.4,144.6,1.41,2.68,18.98,61.5,0
8257.6,810.3,1009.9,192.7,0.61,3.47,25.39,38.9,0
4380.0,636.6,1165.6,211.5,3.64,4.16,22.24,36.0,0
6244.2,837.7,794.2,108.6,0.45,5.56,15.04,47.6,0
8242.5,987.8,729.8,95.8,1.64,4.48,19.42,32.9,0
4030.5,924.2,1226.4,168.1,0.38,1.03,19.82,37.5,0
6591.0,1348.6,807.1,189.5,0.31,0.2,17.81,47.2,0
4796.6,656.9,835.5,68.3,1.18,2.42,18.12,39.9,0
5243.0,850.4,1222.7,78.4,3.39,9.1,22.65,53.5,0
4795.3,1109.8,772.2,132.7,1.72,3.17,23.45,56.3,0
4902.2,1097.2,706.1,112.2,1.46,4.44,22.53,50.6,0
10082.9,410.0,1029.4,172.3,0.35,0.49,20.67,33.3,0
7266.7,799.3,693.4,126.0,0.38,2.6,18.46,38.0,0
7652.6,1096.9,818.2,35.7,2.19,5.58,18.53,35.4,0
6738.0,1378.1,559.8,48.2,1.99,5.33,21.01,42.6,0
3590.6,940.8,890.8,217.4,3.66,4.04,22.82,49.0,0
6592.4,726.4,865.0,62.3,3.9,5.01,26.54,48.6,0
7609.4,598.2,1063.0,21.5,7.08,7.25,21.57,61.7,1
4719.9,1243.7,1038.6,178.2,2.04,4.43,22.75,61.8,0
7448.0,945.7,971.3,167.3,4.4,8.14,13.68,49.8,0
7056.5,630.4,936.7,148.0,6.08,4.95,12.96,51.0,1
8778.1,759.4,833.9,125.5,1.55,2.4,17.33,33.8,0
5373.3,862.0,984.1,233.0,2.07,2.04,22.17,53.9,0
4353.6,908.8,605.3,37.6,0.85,3.15,17.89,49.8,0
5457.6,620.1,333.2,127.3,2.47,3.71,11.11,49.1,0
8153.4,677.2,1105.6,139.7,0.76,6.44,19.25,46.9,0
3257.4,469.4,998.3,15.2,1.06,7.19,26.8,59.3,0
2897.4,1008.0,822.1,104.8,4.07,3.43,24.73,62.3,0
6134.1,731.7,1086.4,190.0,1.15,5.22,14.12,46.3,0
5336.1,893.3,689.1,118.4,2.74,4.56,19.9,50.4,0
6011.6,1084.5,694.8,211.3,2.76,3.57,18.42,39.7,0
7418.0,844.0,664.3,158.3,0.3,5.0,19.0,47.6,0
5171.1,777.4,974.9,186.2,2.95,5.47,21.86,51.2,0
3190.5,838.8,501.7,195.0,1.26,9.22,19.01,29.9,0
9066.7,812.6,681.3,168.6,0.98,8.27,25.48,36.3,0
4504.2,1049.2,913.7,182.4,1.91,7.26,14.27,50.7,0
4411.4,862.2,585.1,169.9,1.29,3.43,22.91,47.3,0
7655.6,691.1,704.7,136.6,3.0,1.29,24.02,46.9,0
5423.3,1009.6,363.5,140.3,2.54,5.15,18.89,46.1,0
5904.9,1046.1,983.3,53.7,5.09,0.2,20.98,55.5,0
6724.2,532.3,698.7,200.3,1.76,3.77,29.23,53.6,0
7625.4,1106.6,608.2,81.8,1.53,5.23,20.12,41.0,0
5499.8,872.9,565.1,133.2,7.37,1.4,23.19,56.9,1
8279.9,856.7,758.0,67.4,3.25,4.75,23.91,45.0,0
2796.3,1001.3,502.4,170.0,1.51,6.12,15.65,30.3,0
7139.7,686.6,1277.3,234.3,5.14,3.81,30.02,49.4,1
4740.7,990.8,325.4,194.4,2.21,4.2,19.03,32.2,0
8058.4,724.6,750.9,152.4,1.15,5.86,19.26,50.8,0
6213.1,505.0,873.5,140.5,0.95,8.31,22.58,39.0,0
4990.6,600.4,679.4,122.6,1.71,4.58,20.63,24.7,0
6994.3,913.4,896.7,57.1,2.03,5.71,18.63,47.3,0
7339.8,610.9,674.1,90.0,1.77,3.28,22.65,59.3,0
6962.8,1122.0,1186.6,103.5,2.02,5.74,14.83,40.3,0
4455.5,1037.9,603.8,227.3,3.01,5.81,26.06,48.7,0
5274.0,1066.7,332.7,107.9,1.09,5.25,21.47,47.3,0
5993.9,825.0,564.3,144.8,0.47,8.32,22.36,25.4,0
5938.1,851.6,935.0,222.2,0.75,3.35,18.58,47.0,0
7124.6,561.3,824.1,129.2,2.5,4.1,17.83,50.2,0
2977.6,999.2,1015.5,67.8,1.06,7.59,15.12,41.0,0
6501.5,876.0,960.4,97.6,1.92,3.27,23.03,41.9,0
5565.0,913.5,710.0,96.4,1.02,6.05,13.55,42.0,0
4742.2,1137.7,742.4,174.4,1.14,8.64,20.86,50.5,0
4886.3,678.8,765.2,78.1,2.07,6.03,17.95,32.7,0
5678.2,774.8,1264.6,178.0,2.59,5.14,20.88,30.4,0
800.0,865.3,1002.0,214.5,1.85,3.63,16.33,51.2,0
4948.1,612.9,1266.2,87.3,2.4,6.94,24.98,37.0,0
4686.3,762.5,1035.0,41.1,0.56,1.51,15.94,53.5,0
6799.2,898.6,836.0,156.9,1.51,0.42,8.52,46.6,0
4791.7,734.9,625.7,93.0,1.28,1.79,18.64,39.1,0
5677.3,1061.8,894.3,132.8,2.65,4.11,16.4,34.7,0
8313.4,497.8,836.6,155.9,1.0,1.12,18.98,20.0,0
7491.5,1024.6,829.4,103.8,0.46,9.6,16.68,39.3,0
7353.4,932.2,804.0,222.7,0.44,1.99,20.95,45.5,0
5250.2,686.2,398.5,101.9,1.74,6.31,14.57,47.4,0
6814.5,615.1,1127.4,80.7,2.23,2.27,20.02,30.5,0
5649.2,383.9,838.9,213.7,2.04,3.99,18.76,38.9,0
5705.9,641.0,538.9,41.3,1.33,4.23,16.15,57.2,0
6614.5,1009.4,956.0,38.6,1.22,1.34,15.31,65.2,0
5104.5,788.8,661.7,225.2,2.14,4.06,25.39,51.2,0
8239.5,1032.6,973.7,58.1,0.84,7.62,14.88,45.1,0
5759.8,676.0,1044.0,44.1,1.4,3.64,16.94,31.0,0
6927.5,941.4,1074.3,133.1,1.76,4.64,24.63,45.2,0
8183.4,656.5,814.6,20.8,4.71,4.86,20.54,39.9,0
7547.5,606.9,759.0,152.6,0.3,4.99,20.92,59.5,0
3886.6,778.6,712.4,114.2,1.11,0.2,16.61,41.6,0
6667.3,667.0,691.0,157.3,1.44,5.98,19.19,53.1,0
7276.1,491.4,846.2,75.3,4.09,5.41,28.23,42.3,0
7337.8,763.5,803.9,218.3,2.03,4.18,24.37,56.1,0
4330.1,821.3,668.4,72.2,3.26,7.44,15.79,44.3,0
5014.4,1053.7,598.4,156.6,0.32,6.77,18.57,49.0,0
7491.8,987.4,826.1,227.4,3.62,5.04,9.56,44.6,0
4857.4,1044.0,754.5,102.2,0.74,2.86,22.79,51.0,0
5550.5,944.1,598.9,47.1,2.29,3.48,15.74,36.3,0
8363.8,866.5,1032.7,25.7,1.77,3.78,21.85,54.3,0
5928.3,554.2,1239.9,231.5,0.89,5.54,19.92,27.5,1
4909.8,830.0,1061.8,185.7,0.31,3.99,18.38,49.9,0
4683.6,919.4,691.6,221.4,3.18,4.67,19.02,35.1,0
6499.1,1091.5,838.9,170.7,2.3,1.06,19.02,51.4,0
4000.3,937.3,1188.9,88.8,2.76,6.12,15.39,57.0,0
5629.0,1048.1,591.8,38.3,2.48,7.07,23.4,32.3,0
6499.8,593.6,1022.2,223.7,0.38,3.1,20.21,35.2,0
7948.7,734.7,531.4,122.6,1.16,2.91,24.96,36.3,0
7001.3,885.9,1220.5,101.2,2.33,2.41,13.61,58.3,0
4928.9,1032.2,755.3,142.9,0.56,8.77,23.86,31.9,0
7767.6,771.0,1340.4,34.5,1.61,6.05,17.75,38.3,0
5550.7,783.5,1230.2,81.1,1.04,3.93,18.18,28.0,0
4146.4,937.4,826.6,156.7,3.29,2.5,24.1,49.1,0
5741.9,574.8,691.7,33.0,2.45,1.45,24.49,49.0,0
8157.3,1121.5,892.9,41.1,1.38,6.01,26.06,25.3,0
6247.9,624.2,810.4,127.4,1.43,3.35,19.84,58.0,0
6018.8,416.3,761.7,153.4,1.86,5.15,18.96,49.8,0
8455.8,802.0,485.2,53.0,3.92,7.49,25.47,35.4,0
3853.0,1139.7,736.8,17.6,0.99,1.47,22.71,29.8,0
4071.6,917.3,605.7,230.4,0.88,2.43,20.99,61.6,0
3576.2,950.2,971.4,16.3,1.42,5.32,11.8,49.5,0
6559.0,808.3,1068.0,10.5,1.98,3.48,18.7,46.1,0
6249.7,769.5,1013.0,84.4,0.3,3.6,18.25,56.0,0
8314.1,491.0,925.3,61.2,0.3,6.08,18.94,47.3,0
6365.2,348.1,662.4,141.9,3.71,5.87,16.79,36.4,0
5393.8,839.3,895.2,215.7,2.59,3.15,18.42,24.5,0
6002.7,1062.5,1024.4,120.7,0.38,2.65,25.91,59.7,0
6176.6,868.8,721.0,187.9,1.87,3.84,23.75,56.3,0
3492.4,924.7,876.2,219.1,0.7,6.82,21.83,43.5,0
10065.5,1116.7,818.0,53.6,1.59,0.2,21.36,46.3,0
6779.8,865.8,1215.7,122.3,1.28,3.73,15.92,53.8,0
6315.0,775.5,1037.3,157.7,0.53,5.58,22.11,41.3,0
6922.7,636.3,984.0,86.3,2.47,2.47,22.24,38.7,0
7064.1,1204.4,472.3,180.1,1.93,0.57,20.03,40.5,0
5789.2,905.3,888.0,172.2,7.7,1.33,14.9,46.8,1
5053.1,611.3,815.9,106.9,0.9,4.88,25.75,55.2,0
6899.2,565.8,814.0,30.2,4.4,3.79,19.43,34.9,0
6578.6,1050.6,506.0,12.7,4.23,0.2,21.66,41.4,0
4785.2,592.5,610.7,95.0,1.01,2.77,23.25,23.9,0
8128.6,1170.8,835.0,28.9,1.68,7.19,14.01,64.2,0
6440.0,248.7,1095.2,189.8,4.58,3.85,26.09,44.1,0
7094.7,1084.5,720.1,86.9,1.04,5.45,14.89,57.7,0
8087.9,897.4,762.0,163.2,1.31,3.77,19.41,34.2,0
6032.8,823.7,1241.8,89.7,4.62,6.04,25.84,57.2,0
6475.4,764.9,784.7,193.1,1.88,5.47,15.12,55.4,0
7215.0,1178.1,821.7,214.3,1.69,4.05,18.68,34.0,0
4912.7,941.4,824.6,202.6,1.73,1.79,23.26,43.8,0
6081.1,619.4,554.0,121.4,1.66,5.1,25.03,34.3,0
6188.3,456.2,975.8,29.3,0.68,0.55,14.71,48.1,0
4565.9,835.5,706.4,95.5,1.6,5.24,15.65,59.6,0
9476.5,799.8,843.4,107.6,3.44,6.19,19.13,50.1,0
3889.1,496.0,947.8,230.9,1.09,2.77,22.45,46.2,0
4052.8,788.9,1277.4,140.1,3.53,1.11,19.4,57.0,0
7971.3,685.2,560.1,157.4,2.09,6.47,20.03,43.4,0
7069.9,801.9,1040.3,189.9,0.95,4.03,19.31,55.6,0
4461.1,945.2,1041.1,140.7,1.11,3.57,20.55,31.2,0
6910.9,1098.5,709.6,147.7,4.42,4.46,21.38,50.7,0
8201.8,981.8,981.9,66.4,1.76,2.84,22.24,49.7,0
5954.6,655.7,1211.6,23.5,1.41,0.2,26.4,38.5,0
9898.2,873.8,681.7,175.9,3.04,2.6,21.45,37.6,0
3413.9,812.6,903.1,205.2,0.3,4.06,22.65,32.6,0
7040.7,533.6,939.1,104.8,3.2,4.07,23.08,38.9,0
7749.8,879.6,967.5,136.3,3.23,0.2,23.22,57.4,0
7337.0,1171.3,1019.2,80.7,1.73,3.34,21.36,46.6,0
5693.5,806.5,886.6,113.6,1.95,8.12,26.58,42.3,0
5564.3,481.2,963.0,58.0,1.03,4.12,12.34,35.0,0
6666.2,806.1,649.5,184.8,1.19,6.18,19.65,53.5,0
7223.6,557.3,886.1,123.1,2.55,5.45,21.28,54.4,0
6903.7,972.7,745.2,135.8,1.31,2.39,17.54,51.6,0
7560.1,905.0,579.4,18.5,2.07,2.46,25.71,34.3,0
4471.7,765.8,738.0,153.2,1.42,5.0,11.76,45.9,0
5658.3,733.8,909.3,56.6,2.72,2.64,18.5,48.2,0
4590.0,757.6,945.9,98.2,0.53,6.87,13.08,46.6,0
5420.8,801.7,570.9,104.9,3.21,3.24,18.35,26.6,0
7522.8,645.6,643.7,113.2,1.76,6.07,16.78,48.6,0
6162.0,522.4,1009.4,62.3,3.15,4.96,21.21,26.4,0
9910.3,1027.7,961.8,205.5,0.65,5.19,29.16,61.1,0
6290.1,722.9,1045.2,108.4,3.4,2.47,25.37,34.5,0
6089.5,833.4,1150.9,150.8,0.69,6.71,14.47,58.4,0
6159.3,857.1,968.3,151.2,2.79,9.84,21.89,43.3,0
5043.3,864.4,758.7,149.6,2.28,1.67,17.95,44.7,0
5913.2,565.2,875.3,138.6,0.96,6.35,23.54,46.0,0
7691.7,464.8,1215.2,199.2,3.1,4.01,23.12,44.0,1
6171.0,682.3,1458.2,196.9,0.98,1.99,25.59,25.2,0
4809.8,879.1,951.9,105.9,1.41,1.35,26.46,41.9,0
4612.4,654.4,967.8,156.2,0.84,1.85,24.13,40.6,0
5324.7,729.0,1009.7,33.7,1.27,2.18,19.38,29.1,0
6110.8,1225.5,855.2,30.9,1.81,1.1,19.3,38.0,0
7790.4,430.9,1106.0,120.4,0.94,6.75,14.73,44.6,0
3989.3,649.0,1071.8,217.0,1.66,3.98,21.55,34.5,0
5520.3,1179.3,928.0,159.5,2.92,5.03,21.84,43.7,0
6216.5,791.1,780.0,163.9,0.59,1.12,12.96,43.8,0
3249.4,658.8,515.4,46.3,0.91,7.0,24.53,42.6,0
4749.6,1033.8,1011.1,114.3,2.07,2.67,18.87,38.5,0
4980.2,811.0,896.8,102.2,0.47,7.24,15.78,43.5,0
4806.0,730.3,687.7,190.1,3.03,5.12,20.81,43.5,0
6287.8,838.5,601.4,41.7,4.48,1.61,14.3,32.1,0
5759.2,668.4,995.5,134.0,1.59,4.91,17.26,46.1,0
5167.1,596.5,497.7,219.6,1.22,3.92,16.5,55.7,0
6641.9,777.3,915.9,215.3,1.66,1.57,16.54,37.3,0
8584.6,597.8,1035.6,206.0,1.4,1.33,15.85,49.8,0
8458.9,802.1,971.0,96.2,3.5,6.05,19.08,36.1,0
3115.8,870.9,764.0,226.5,1.47,7.02,23.38,44.4,0
6865.6,970.6,575.1,195.2,2.81,1.39,15.84,37.9,0
5733.0,1025.6,979.1,205.8,1.68,4.27,17.29,32.7,0
6232.7,718.9,1114.1,224.4,0.8,0.31,15.88,42.0,0
5402.6,899.9,724.0,225.5,3.34,6.1,23.44,46.3,0
6176.4,898.5,961.5,65.2,3.16,4.19,18.47,45.8,0
6227.1,865.6,1197.9,39.4,0.88,0.67,21.57,37.2,0
5131.6,704.1,924.5,168.9,1.41,2.88,18.3,37.5,0
4655.4,594.4,762.7,139.5,2.69,2.64,25.96,50.5,0
5327.0,900.4,1079.0,85.3,1.52,1.85,19.32,36.1,0
6351.4,458.6,687.7,167.4,3.11,6.38,24.46,46.6,0
6898.5,746.4,564.4,24.3,1.31,1.9,23.61,33.5,0
7280.0,289.3,1028.7,20.9,0.89,8.2,18.63,38.9,0
5258.7,532.7,760.6,91.5,3.56,6.16,17.24,23.6,0
6425.8,624.6,780.4,54.6,0.43,3.18,18.21,46.5,0
7443.8,1019.3,712.1,175.3,2.97,9.72,18.69,41.8,0
7748.4,937.6,746.0,228.0,0.81,3.09,25.58,39.3,0
5911.8,689.2,1158.7,162.2,2.28,0.53,23.98,55.0,0
5668.6,945.9,1215.7,160.6,5.07,6.49,21.59,36.9,0
6286.7,977.5,1244.9,11.5,0.3,1.85,17.88,51.8,0
4275.4,767.9,1089.8,127.8,0.93,7.12,16.63,46.8,0
5709.6,523.1,952.6,197.9,2.51,0.54,14.17,57.7,0
7116.9,758.4,534.9,160.4,0.93,1.88,18.61,58.9,0
6962.9,780.4,808.7,62.4,2.88,2.66,17.7,38.5,0
5594.6,553.5,1324.5,205.1,3.32,5.43,25.05,50.9,1
6326.6,873.4,754.2,231.8,0.87,2.79,22.0,65.7,0
4763.0,856.0,1183.1,74.2,4.27,2.64,19.83,49.3,0
7055.2,889.0,862.1,57.6,4.01,5.65,23.27,41.4,0
5883.3,855.8,260.8,87.9,0.73,6.94,25.11,30.1,0
5586.1,946.0,990.9,24.5,1.39,3.26,19.34,26.4,0
5457.4,764.1,1128.6,210.9,1.72,1.51,19.31,30.6,0
5905.7,840.4,839.2,223.7,1.57,7.63,14.45,66.2,0
5328.2,720.5,1121.3,155.7,0.96,3.63,25.6,44.6,0
6987.2,683.1,483.1,185.8,0.82,5.05,23.85,46.6,0
5407.1,1067.6,545.2,163.8,1.71,2.82,17.78,39.0,0
8389.4,391.2,895.1,96.8,3.22,3.04,23.86,49.3,0
8197.8,975.4,955.0,155.4,1.34,2.82,10.59,43.6,0
4662.7,675.9,1148.4,202.4,2.75,6.09,18.08,34.2,0
6104.6,650.0,990.6,196.3,2.86,6.97,20.21,28.2,0
5024.0,852.3,587.4,28.6,1.07,2.72,21.21,25.2,0
5510.0,502.1,896.9,116.4,0.86,3.02,23.68,39.8,0
9003.6,636.8,982.2,101.4,0.48,7.07,16.56,40.6,0
5538.6,630.2,437.7,183.0,2.0,8.75,22.26,49.8,0
6540.3,755.7,840.4,125.3,3.27,5.43,23.21,57.5,0
6812.0,639.2,776.2,90.4,2.42,4.87,19.06,35.8,0
4499.1,1120.2,706.0,172.5,3.41,8.82,18.15,39.6,0
4717.4,1159.4,959.7,118.9,1.5,4.62,15.11,61.2,0
4191.0,395.6,597.1,69.0,0.36,4.62,17.62,57.3,0
4671.0,908.9,941.7,214.8,0.68,2.83,11.99,27.9,0
1725.0,971.7,973.1,36.0,0.61,5.75,19.17,59.3,0
6816.9,908.6,1088.4,14.2,2.65,2.45,20.39,37.3,0
9081.3,668.4,602.8,43.1,2.0,2.95,18.81,41.0,0
6221.7,751.2,518.8,47.6,1.09,3.32,18.25,50.0,0
3875.6,650.3,911.4,133.7,0.5,5.46,19.76,39.4,0
5035.8,715.9,787.0,153.7,1.15,3.28,20.78,38.0,0
5311.7,558.0,1488.6,113.2,2.21,6.24,22.22,38.6,0
4473.6,777.0,950.9,57.0,1.24,1.6,14.03,55.0,0
7290.3,499.4,862.8,40.4,1.26,3.17,18.19,37.9,0
7215.4,760.0,812.0,123.2,2.08,4.3,14.11,41.3,0
4266.8,550.3,582.0,140.1,1.28,4.48,18.14,44.4,0
7087.6,841.4,974.1,79.9,4.78,5.86,24.15,28.8,0
8290.2,664.1,832.6,60.7,3.24,1.76,20.81,46.0,0
8853.8,858.1,832.8,28.5,0.62,4.14,18.41,54.1,0
10297.8,1016.3,870.8,16.0,3.9,1.6,17.09,44.0,0
4647.0,1117.9,898.7,34.3,1.47,5.61,18.07,39.8,0
10236.3,294.4,467.4,180.7,2.44,2.87,17.61,35.3,0
5468.7,633.2,1034.1,89.1,4.49,6.07,21.34,40.1,0
5111.3,739.4,663.8,16.3,0.3,4.05,16.33,42.2,0
6490.6,892.1,819.6,126.9,3.06,4.31,18.27,32.1,0
5126.9,469.9,1132.9,133.3,3.55,10.64,17.34,34.7,0
6598.6,603.6,1241.5,108.6,3.66,6.53,15.27,37.3,0
4019.9,826.1,475.9,35.5,2.78,5.73,13.85,32.3,0
5641.9,817.0,856.7,183.6,0.68,4.04,19.82,45.3,0
7928.4,875.5,910.0,168.5,1.27,3.14,14.79,49.4,0
5914.4,888.7,518.3,100.8,1.99,2.83,19.6,39.3,0
6212.4,867.7,1026.6,97.6,0.49,7.49,23.82,40.6,0
6712.9,838.7,875.6,45.9,1.73,2.52,19.71,51.4,0
7756.0,811.1,892.7,183.3,3.46,5.44,18.99,43.1,0
3517.2,933.0,648.1,147.9,1.48,2.63,13.7,51.7,0
6876.8,352.1,940.8,29.7,3.48,1.88,17.18,30.5,0
5597.8,1108.9,1034.4,97.0,1.51,3.03,16.26,45.0,0
6250.0,359.1,878.0,217.8,2.01,5.83,17.47,52.7,0
7589.9,584.2,736.9,114.0,1.84,6.71,20.15,68.2,0
4208.7,754.6,754.1,84.7,0.63,4.62,22.38,57.3,0
4481.0,934.5,898.5,158.1,1.02,3.75,10.39,39.5,0
3096.9,200.9,860.7,56.7,2.32,5.49,24.75,30.3,0
5176.3,794.4,1049.1,130.5,3.29,3.65,15.05,42.2,0
7995.6,958.5,744.3,164.0,0.8,3.13,27.55,54.8,0
5819.1,998.9,582.0,206.6,2.93,1.84,17.72,36.3,0
3989.8,660.5,929.1,169.3,1.91,6.8,21.05,43.2,0
5271.5,739.8,744.9,98.4,1.56,2.77,20.24,37.4,0
3768.2,676.8,1022.4,186.6,0.81,1.69,18.18,44.3,0
4312.2,721.5,851.7,216.6,1.79,3.55,23.47,47.1,0
6583.2,593.6,994.1,119.9,2.29,6.29,24.81,52.1,0
4239.2,622.1,626.9,11.0,3.36,5.9,18.93,36.2,0
7669.0,886.9,881.5,212.6,0.55,3.62,16.25,52.1,0
5893.3,826.3,696.2,48.1,2.0,2.97,14.98,46.5,0
6128.4,898.3,581.5,39.1,2.37,9.63,24.39,34.8,0
5582.4,842.8,660.6,80.8,2.4,2.18,14.79,47.1,0
7159.3,940.9,730.2,97.4,1.84,4.13,20.51,45.4,0
7174.7,975.6,1123.8,193.9,1.39,2.47,22.11,52.3,0
6502.6,451.7,724.4,99.5,0.3,6.26,17.13,38.1,0
6847.2,629.1,570.3,21.2,3.64,6.32,22.48,38.0,0
5681.9,753.7,878.9,156.3,0.3,1.52,19.66,32.8,0
6813.3,795.5,856.4,164.4,1.33,4.63,18.96,27.0,0
5493.2,666.0,741.7,197.3,2.2,0.2,14.25,42.6,0
6003.3,982.4,814.5,101.7,2.75,4.4,17.62,42.9,0
5588.0,1196.0,1064.8,29.8,7.44,0.2,16.96,29.1,1
5314.2,837.2,997.6,137.2,2.99,4.92,22.87,50.0,0
4966.3,816.9,978.5,37.8,4.87,3.33,20.98,50.7,0
6701.5,969.9,589.6,13.9,2.42,0.57,16.67,28.3,0
7965.9,426.8,1485.0,189.1,1.18,5.42,13.31,40.0,1
7756.7,805.7,1081.3,102.8,2.77,4.19,22.7,49.5,0
4115.2,995.8,963.7,130.8,1.28,1.78,23.92,47.9,0
7933.8,671.4,593.9,162.5,1.42,5.88,24.0,37.4,0
5522.8,554.7,1058.5,102.2,2.49,3.86,21.2,56.1,0
6901.1,762.8,739.8,21.8,1.52,5.07,15.9,29.3,0
4640.7,787.9,807.3,68.1,3.91,3.25,17.34,39.4,0
6213.0,618.3,480.2,54.7,2.91,3.65,10.86,53.8,0
6470.6,1219.2,576.9,234.8,1.38,7.94,20.49,46.0,0
3773.1,704.3,946.5,180.1,2.01,2.61,22.47,40.7,0
6912.4,569.3,1071.4,113.9,0.86,4.75,16.34,62.9,0
8018.9,781.3,1000.7,24.6,0.94,4.77,16.59,40.7,0
5738.0,981.6,993.2,36.6,3.34,1.14,9.57,29.9,0
8040.3,803.5,835.8,197.0,1.74,4.8,21.81,33.3,0
5715.5,897.1,760.5,227.5,0.83,0.2,24.61,58.8,0
7274.4,625.7,913.6,17.2,2.35,9.1,19.67,30.7,0
2672.1,1097.5,1030.7,219.4,0.58,7.56,17.15,55.8,0
9628.2,912.3,851.1,97.5,0.76,0.2,16.49,41.5,0
8243.2,1009.5,1116.3,59.1,1.31,6.83,17.88,62.6,0
5573.1,873.0,802.7,33.5,2.03,4.24,23.03,50.4,0
3041.9,965.0,634.3,187.5,1.25,0.32,18.01,45.4,0
6432.0,625.4,847.7,117.8,1.39,0.2,15.68,28.5,0
3834.1,701.7,873.3,201.5,1.83,3.9,28.03,39.4,0
6667.3,1069.3,832.0,62.0,2.45,8.15,15.06,53.9,0
6617.3,1111.9,1131.7,166.1,4.28,9.91,15.57,62.6,0
4587.9,570.6,1027.2,37.2,0.31,4.72,16.53,30.6,0
7681.5,849.9,535.2,30.6,1.41,1.5,20.46,37.5,0
7208.4,713.8,1187.6,40.7,1.06,8.61,18.59,33.7,0
7463.7,660.6,246.9,196.0,3.8,1.68,17.83,45.8,0
6013.3,857.0,1323.2,160.8,2.53,3.16,19.71,51.2,0
3876.7,1028.2,786.8,48.2,4.06,5.71,15.38,40.9,0
7466.8,890.3,808.3,98.5,3.74,7.3,21.19,43.1,0
5594.4,736.1,836.8,185.6,1.09,1.15,23.22,52.1,0
3915.3,903.0,934.7,75.7,5.14,3.95,17.18,49.2,0
8028.1,728.0,849.9,221.9,1.92,5.63,20.7,32.8,0
9149.1,882.4,820.7,220.4,1.62,0.2,18.93,34.7,0
5938.1,1079.3,1138.0,137.2,0.36,0.2,21.99,52.4,0
9238.7,384.6,974.4,155.4,2.35,0.2,19.58,46.5,0
6137.0,959.5,639.1,160.2,1.67,4.66,23.7,50.2,0
5429.3,492.2,1012.9,69.4,2.93,5.49,29.53,28.9,0
5054.3,1045.7,965.3,94.0,0.7,7.02,22.61,53.5,0
8455.6,672.6,730.0,41.3,1.23,4.83,23.26,39.5,0
4829.8,556.5,1024.3,222.7,1.07,9.91,17.95,49.4,0
